long_1,long_2,long_3,long_4,long_5,long_6,long_7,long_8,long_9,long_10,short_1,short_2,short_3,short_4,short_5,short_6,short_7,short_8,short_9,short_10
-1.309558,-1.643779,-0.280009,-2.533599,-1.557498,-3.835736,-2.956000,-3.558512,-2.642032,-5.656602,0.842755,0.741886,-0.048631,1.812123,-1.018187,-3.359181,-1.109018,-0.534968,0.337933,-2.578598
-1.305214,-1.865909,-1.305173,0.053179,-1.349967,-0.553027,0.855888,0.127663,1.028074,2.943202,-1.042667,-0.055295,-0.777050,0.333668,-4.513776,3.058320,0.148620,1.999123,0.934224,0.794014
-0.991405,-1.265018,0.278926,0.307742,-1.844371,-0.933437,-0.057569,0.714755,1.150273,-4.041029,-3.643757,-2.135293,-3.773979,-0.345025,-6.253023,-1.791219,-3.332900,0.637914,-0.410086,-1.411875
-1.060141,-0.775499,-1.301321,-0.950882,1.261475,-0.902005,0.792807,-0.806890,-1.414736,-1.663743,-0.962242,-1.227404,-0.771342,-1.295005,0.940742,-0.368671,4.485174,1.311696,0.217623,-0.463928
-1.540229,-1.433210,-1.294209,-1.351336,-0.553946,-0.249513,-0.687261,0.243529,-0.811888,0.871935,0.199853,-0.349066,1.747477,-0.785610,-0.938258,-1.800940,1.116438,-0.280017,1.077784,-2.888169
1.303257,0.326814,1.185983,0.902062,0.271156,1.352779,-0.016061,0.266317,0.607490,-0.298833,1.510450,-0.643847,-0.338780,1.385032,-0.587342,0.785503,-0.517565,0.852477,-1.506923,-4.375288
-0.764192,-0.933473,-0.059382,-0.231501,-1.271516,0.670202,0.670409,0.197327,-1.332087,-0.446593,0.054158,-0.251734,1.389485,1.411034,0.113177,0.048418,1.519773,0.271577,0.051323,-0.444802
-3.589087,-1.969759,-0.239743,-0.225068,0.204595,-1.391159,0.596392,0.025942,-1.159101,3.287447,-3.070134,0.122215,1.182051,-0.826822,1.953545,-2.063583,0.321326,4.225579,-0.067959,3.428831
1.882909,1.897836,0.498756,0.266876,1.400531,-0.661569,0.124465,-0.850615,0.978346,-4.134907,0.108935,1.365440,0.821790,1.367778,0.634123,0.701241,2.447162,0.854185,0.069326,-0.508827
-1.096132,-1.858910,-0.793927,-0.792377,-1.984387,-1.649097,-1.054926,0.135577,-0.608866,-1.231512,-3.294178,-0.107563,2.401113,0.306789,-1.587058,-1.426492,0.186290,0.465429,-0.713169,1.281770
-1.322379,-0.767992,-0.758527,-0.891430,-1.436406,-1.004338,-3.086124,-2.848448,-2.685074,-0.099644,-0.768078,1.048487,2.053137,-0.424758,1.805420,1.794975,0.567020,-1.229310,-0.438056,0.888185
-0.065163,-1.246886,0.991098,-0.023739,-2.492470,0.887505,0.654537,-2.066309,-1.620974,0.611933,1.307127,-2.106982,-2.276966,-1.400351,-4.556433,-0.441685,-1.252318,-1.677241,-3.076211,0.121067
-2.201149,-2.784988,-0.780654,-1.388056,-0.994356,-1.753091,-2.946215,-1.796480,-2.181714,-4.667031,-1.685027,-2.059237,-2.260790,-0.157189,-1.004709,-0.603140,-3.782379,-2.137351,-0.287286,-1.887360
-0.545293,-0.059266,-0.526040,-1.432268,0.851778,-1.043804,-0.778926,0.326038,-1.681005,-0.640528,1.369973,1.583110,1.380420,0.387534,1.488400,-0.409918,0.686028,0.505575,-1.216327,-2.485144
-1.537301,-2.047365,-1.182606,-1.654163,-0.087124,0.319819,0.474739,0.791015,-0.949400,-4.755744,-1.414647,0.055078,-2.382968,-1.693151,1.892868,0.832086,-0.643592,-0.198617,1.864455,-0.674133
2.111027,1.605066,0.441997,0.572784,-0.155736,1.176154,0.173878,-1.550943,1.137790,-0.641474,-0.164446,-1.327376,0.785682,-1.049893,-3.111283,-1.197782,-0.707574,-2.656488,0.499432,-0.323541
1.343760,1.891776,1.307849,1.016611,1.484649,3.933437,3.603300,3.329216,1.478413,-4.294222,-0.167925,2.980938,0.248151,1.015477,2.933743,1.008408,2.410703,0.723665,-1.330379,-4.011747
0.058547,0.580358,-0.230340,1.642508,1.400430,-0.249333,1.160129,2.142071,1.214754,-0.225121,0.436196,1.548831,-2.671937,2.614301,-0.135048,1.570269,2.771761,4.769945,2.019396,-2.086772
0.373598,-0.480426,1.097461,-0.431558,-0.768966,1.194118,0.219878,1.599773,-1.805903,-5.908766,-3.209395,-3.547075,-1.173522,-1.955965,0.181323,0.531281,-0.061674,1.522431,-2.901288,-4.153053
-1.457378,-0.856413,-0.254095,-0.594294,2.147837,-0.791821,-0.926357,-2.100983,0.182532,1.121861,-1.581443,-1.297035,-1.348868,-2.064232,0.320806,3.831355,-5.834051,-5.895277,-3.351554,2.582608
-0.432280,-0.320940,1.271278,0.150153,0.235625,-0.747088,-0.266976,-0.265330,-0.579793,2.326648,-0.105240,-0.952534,1.194417,0.035704,0.645042,0.805003,1.495087,2.109850,1.519382,5.498908
-0.290189,-0.858945,0.378853,1.478308,-0.672786,-2.022269,-2.229880,-1.249057,-1.040113,0.687371,-0.866018,-1.790359,-0.137650,0.903085,-1.786385,-4.232303,-2.420189,-2.455483,0.436507,1.080109
-2.103036,-3.879672,0.905895,-1.006170,-2.264262,-1.209694,-2.592187,-1.154791,-2.126933,-0.569203,-2.679862,-3.303515,1.113866,1.685259,-3.225519,-3.681912,-2.556203,-2.965601,-2.622012,0.532438
0.738276,1.783960,0.741640,0.101005,0.825564,2.153534,2.560447,2.796874,-0.000117,-0.192059,-0.305840,0.358363,2.007073,-1.611197,4.843036,0.935180,2.713195,2.393287,-1.372849,0.935288
-0.654772,-1.130406,-1.172009,-1.019629,1.418567,1.348334,1.308236,0.871257,-0.172154,3.962464,0.105104,1.227973,-2.621288,-1.066494,1.793147,2.793229,1.708899,-0.886728,-0.335155,1.529186
-1.014048,-0.458101,-0.840866,-0.512567,-0.250370,-0.809049,-2.442891,-2.188690,-1.384281,-1.571035,0.094233,-0.168275,1.084171,-0.890097,0.756228,-0.811694,-2.092585,-3.308583,-0.152253,0.983022
3.238132,2.004226,1.588717,1.410256,0.702444,3.034938,3.226606,2.709755,2.977350,-2.016790,0.813158,-1.303370,-1.400999,0.198601,0.630645,-0.387012,2.811555,1.241255,2.995519,-5.193690
-2.468196,-2.633369,-0.610289,-1.787843,-1.821777,-1.193163,-0.641461,-0.232915,-1.700264,0.826762,-2.399197,-3.003275,-0.011073,-4.112812,-0.028852,-0.247835,-1.383418,-1.681591,-2.283956,-1.496841
1.588862,0.563587,1.065103,0.445552,2.300145,1.847368,0.843185,0.866982,1.218668,0.680081,2.183233,-0.103313,0.466535,-0.480948,0.934883,-0.512955,1.326914,-0.953360,1.297282,2.362881
-1.064350,-1.322100,0.008443,-0.427439,0.356556,-0.767786,-2.417573,-1.529052,-0.782850,-3.893035,0.034800,-0.307714,-1.780028,-0.375082,1.605997,-1.053244,-1.715014,-0.931003,-1.076616,-1.324565
2.835567,3.476249,2.853034,2.656404,1.623360,2.162161,1.677702,2.898419,3.027956,3.396441,2.900107,1.869154,3.601409,1.955884,2.124169,3.081201,2.254593,2.474949,2.788242,1.269462
-0.245165,0.500352,0.224737,0.278350,1.337176,-0.100167,0.650091,-0.239784,0.512276,-1.561665,-0.799203,0.241585,-0.925851,-0.196776,-3.314134,-1.773691,-3.292289,-3.370036,1.265698,-2.380522
0.955854,2.322799,-0.296219,0.673914,0.855271,2.132713,0.717654,1.416504,1.485700,-0.552677,-0.992146,2.003248,-1.311731,1.350021,4.868726,2.141833,-0.470001,-0.816209,1.747850,-3.512004
-0.818200,-0.492382,1.066918,0.637098,-0.914239,-0.499763,0.660634,-0.259545,-0.636291,-2.191473,-1.509585,-3.191552,0.602319,0.363713,-3.289385,-0.680097,1.873516,-0.426676,-1.039556,-0.131517
-2.671599,-0.013420,-0.685941,-0.831715,0.021645,-0.784673,0.322979,0.347426,-1.984190,0.090898,-0.674740,1.154935,0.121813,-0.169889,-1.237474,1.618214,0.552193,-0.543918,-0.920161,1.778514
-0.678969,-1.456707,1.809029,0.024907,1.650511,1.436853,2.123490,0.918844,0.208962,2.473179,0.881129,-0.955430,-1.696111,-0.412842,1.634280,1.506086,0.613804,0.957593,-0.337412,-0.635115
0.984312,0.867828,0.795191,0.719732,-0.415522,0.666296,1.139556,-0.202480,-0.024617,3.195580,0.920081,1.021900,-0.903927,0.127384,-2.150508,-0.097146,1.029994,-1.026046,-0.015805,2.181846
-0.598258,0.497349,0.335307,1.512542,2.599122,1.323955,1.561706,0.464538,0.724953,-1.810722,1.885553,0.700887,-0.228785,0.362315,5.781747,2.600819,2.470491,-1.004807,0.030107,1.716399
2.434536,1.965989,0.290215,1.430789,1.221019,0.291927,0.604727,0.682078,2.388070,3.517834,4.093129,1.066367,-1.846076,0.353508,2.279234,0.495515,-0.489342,-0.216143,2.207091,-2.001188
-0.466284,0.542065,0.673750,1.089944,-2.830262,-0.331148,-2.019147,-1.340192,-1.171904,1.106718,-0.333596,0.436945,-0.236432,1.885343,-3.235970,-0.407979,-1.127578,-1.507006,-0.824963,0.310669
-0.464283,-1.109346,-2.049445,0.214181,-1.899399,-1.326926,-2.562718,-2.071192,-0.538349,-0.956216,-0.566345,-2.396023,-1.861552,1.757722,-5.543101,-0.647735,-2.922940,-4.843164,-1.209616,-2.985366
-2.114292,-0.906145,-0.985238,-0.885038,-0.072887,-1.756239,-0.251037,0.561898,-1.526640,-1.912861,-0.720148,1.679861,2.773615,0.302626,-2.795192,1.138061,-1.416500,2.095035,-0.849599,2.056039
1.471143,0.982796,0.241508,0.437466,1.929720,0.858535,1.109852,2.325750,1.700423,-1.927018,-1.619755,-0.754330,-1.441501,-1.521659,-3.610013,2.917572,-1.252352,-1.478892,-0.829714,-5.380554
0.941999,1.131024,-0.921019,0.605262,0.796943,0.057552,0.049544,-0.646291,-0.783495,0.760281,2.557370,0.979057,1.905476,-0.791673,4.422544,-1.932139,0.317313,0.400675,-0.524412,1.732621
0.608355,-1.062593,1.366630,1.127490,0.435940,1.934039,1.361614,3.375857,0.650012,4.117415,-0.556741,-0.014149,-3.250506,2.677822,2.251744,2.247727,2.086179,2.716167,-0.474438,2.266303
0.775678,1.440898,2.187397,-0.285704,0.297257,-0.473459,0.381856,-1.405598,0.440802,1.184753,1.265495,0.872325,3.298007,-0.806278,-0.394113,-0.115275,0.094333,-1.785584,-1.716331,1.378942
-1.430497,-1.757515,-2.814897,-1.918429,-1.686616,1.663129,2.925483,1.675377,-1.117510,-0.428341,-1.987133,0.193023,-1.669887,-0.938905,-1.479192,1.843459,2.202496,2.896050,2.038490,1.132181
0.781665,2.108735,-0.631078,0.233447,-0.048786,-1.447870,-0.720953,-0.479677,1.361721,-1.502700,-1.528539,0.503399,0.056005,0.206906,0.195132,-2.172169,-0.637051,0.628736,0.539509,0.458134
-0.902310,-1.137722,-1.020552,1.178743,-0.958859,-2.046150,-1.559919,-3.120016,-2.089571,1.460128,-1.063390,-0.941826,-0.166311,2.748976,0.851627,-1.825834,0.061471,-4.202473,-1.679938,-0.348458
-3.089730,-2.160084,-1.565722,-2.501947,-1.584699,-1.162398,-0.818883,-0.926870,-1.406070,0.695923,-3.486856,-1.785096,-1.340801,-2.769451,1.600905,-1.536592,2.658885,0.103466,-3.192689,1.120146
2.386057,2.676431,2.591296,2.596212,0.316325,3.595455,3.121192,1.320782,2.939328,0.933703,1.562957,2.727926,-0.318434,2.935233,-0.659319,2.201432,2.218368,-0.640547,1.547714,-0.029858
2.423837,2.954811,2.733219,1.532603,2.797981,3.298711,2.381543,3.020771,2.003893,3.951841,1.740768,2.139738,1.548148,0.723192,4.763850,3.902906,2.349851,2.762711,0.000746,0.054911
-2.014930,-1.566720,-1.942496,-0.862923,-0.675834,-3.655778,-2.095256,-1.116120,-1.603477,0.426176,-0.416753,-1.697237,-0.587591,-1.265402,0.856533,-2.014576,1.662567,0.031188,-0.011864,-0.802403
0.101494,1.116650,-0.088338,-1.202635,1.473099,-1.709412,-2.768678,-0.908526,-0.991424,1.071660,0.577846,0.527428,0.190432,-2.128398,4.192842,-0.671871,-2.937881,-1.390471,-3.246042,0.231432
1.275502,0.842187,-0.144812,0.392381,0.435838,2.185114,0.374874,2.102099,0.747322,2.571290,0.872073,-0.666830,-1.909304,2.099130,3.880500,2.470218,-0.231336,-0.174222,-0.323916,2.379091
2.803910,3.043741,2.795081,0.856348,1.673258,0.908958,1.402218,0.527546,0.590060,-1.554810,2.090210,1.494611,-0.979489,1.016155,-2.709191,-1.150932,-0.282023,0.398582,0.101432,-1.824703
2.292280,1.828508,2.931788,-0.018546,1.045494,0.621251,-0.330264,0.881938,1.279346,-0.444058,3.435503,1.621149,1.873660,-0.503995,2.336092,0.534069,3.157131,1.475514,0.790912,-0.094913
-1.097771,-1.666350,1.077289,0.384204,-0.033134,2.090119,1.146710,-0.213546,-0.171157,0.531972,2.254646,1.228218,7.947536,3.240435,0.981590,2.852329,2.260389,-0.901256,2.270090,-2.311687
0.516267,-0.168125,-0.360004,-0.101482,2.305127,1.866969,-0.528121,0.674352,0.885516,-2.894696,-0.595773,0.666215,1.811639,-2.361083,0.434969,-0.913715,-1.423875,-0.767499,2.472606,1.682042
0.889283,1.040120,1.295673,0.140429,-3.016676,1.147939,0.476379,1.411981,0.304424,0.666097,-0.793782,-1.047697,-0.129504,2.347797,-4.901505,-1.673196,-0.510529,-0.579270,-0.977998,-2.598247
-0.357691,-0.047008,0.240241,0.072249,-0.910192,-0.656820,-0.589840,0.171069,1.635844,-0.947254,-0.563668,-0.981594,-0.848310,2.361520,1.777792,-0.010171,2.575063,2.861799,0.168417,0.423364
0.294744,-0.301647,-0.035993,-0.848258,-0.520985,0.574275,1.455593,1.739734,-0.509077,1.087157,-1.809931,1.124590,2.336054,1.133535,0.316587,2.533915,3.940966,5.203632,2.052130,-1.387417
2.776627,3.039215,2.611484,3.359828,1.915865,3.696428,3.197997,2.028179,3.718845,1.476443,3.080911,6.313986,3.831150,3.315000,4.168353,5.829203,2.751957,4.433176,3.461486,-0.643700
1.827500,1.202435,0.641845,1.611883,1.457156,-1.522655,-0.675506,-0.713277,-0.611648,2.350178,-0.555128,-0.519262,-0.674047,0.861089,5.055078,-2.970423,0.919284,-1.612972,-0.935064,-0.341122
6.203372,5.527196,6.415348,6.869541,5.666735,7.284748,5.299155,6.519891,6.615223,-8.205874,1.610369,-1.682702,-4.388713,2.637255,3.453240,-0.455687,-4.825919,-0.882448,0.096725,-16.700287
-1.855360,-1.425145,-2.354215,-2.529860,-0.711768,-0.696383,1.015411,-1.095967,-2.818701,-0.152982,1.176294,-1.929210,-1.188603,-2.536613,0.587964,0.048404,3.138356,-0.757801,-2.001043,0.252801
-1.906261,-0.392313,-1.808317,-1.530751,-0.804935,-3.445501,-2.871333,-2.455025,-1.316883,-1.918371,-2.358956,0.090681,-0.804546,0.559128,0.172298,-2.242092,-0.752051,-0.967822,-0.290243,1.708051
1.664154,0.905842,0.982148,1.993598,1.430743,1.154790,1.108764,0.705279,0.482171,1.788713,2.483353,4.399826,2.500819,1.433643,1.611788,2.795558,0.426269,0.611411,0.973427,2.878021
1.438600,1.594480,1.369554,1.346982,-1.053073,2.253473,1.669780,1.247839,1.405942,-2.121027,1.721543,2.378084,2.592146,1.750777,0.294383,3.289581,4.296029,2.850648,3.652102,-0.926380
0.700081,0.298638,1.488241,1.049978,-0.657724,-0.227672,-0.184288,-0.738001,0.427617,-3.056318,1.202595,0.448913,3.199979,2.641669,-3.965986,-0.172653,0.424327,-1.187095,-1.054645,0.767897
-1.819592,-1.847111,-0.626773,-0.195317,1.075087,0.046807,-0.839839,0.966090,-1.750463,-0.118994,-2.270336,-3.078558,1.524041,-0.783621,-2.343548,-1.240409,-0.896030,-0.022576,-2.360790,2.194461
-0.863645,-1.724404,0.288542,-0.280784,-0.636001,-0.458722,-2.921373,-3.674561,-0.594916,-0.279352,-0.234866,-1.379455,-1.355134,-2.013739,-2.527877,-3.610220,-3.020293,-2.697799,-1.980710,-2.399458
