-1.152936816,-1.506592512,,1.3293,2.2698,1.7370,,-0.011353,-0.017126,,0.000129,0.000293,0.000194,,,,,
-0.751393199,-0.948497891,,0.5646,0.8996,0.7127,,-0.007399,-0.010782,,0.000055,0.000116,0.000080,,,,,
-0.257455349,-0.878774166,,0.0663,0.7722,0.2262,,-0.002535,-0.009989,,0.000006,0.000100,0.000025,,,,,
-0.860348642,-1.112317443,,0.7402,1.2373,0.9570,,-0.008472,-0.012644,,0.000072,0.000160,0.000107,,,,,
-0.246983528,1.305711627,,0.0610,1.7049,-0.3225,,-0.002432,0.014842,,0.000006,0.000220,-0.000036,,,,,
0.144743979,0.761548221,,0.0210,0.5800,0.1102,,0.001425,0.008657,,0.000002,0.000075,0.000012,,,,,
-1.419132352,1.800440192,,2.0139,3.2416,-2.5551,,-0.013974,0.020466,,0.000195,0.000419,-0.000286,,,,,
-0.371699512,3.407427549,,0.1382,11.6106,-1.2665,,-0.003660,0.038733,,0.000013,0.001500,-0.000142,,,,,
1.038002849,-1.765660167,,1.0774,3.1176,-1.8328,,0.010221,-0.020071,,0.000104,0.000403,-0.000205,,,,,
0.214560658,-0.616850495,,0.0460,0.3805,-0.1324,,0.002113,-0.007012,,0.000004,0.000049,-0.000015,,,,,
1.243664861,-1.580597162,,1.5467,2.4983,-1.9657,,0.012246,-0.017967,,0.000150,0.000323,-0.000220,,,,,
-2.620702744,0.454471439,,6.8681,0.2065,-1.1910,,-0.025806,0.005166,,0.000666,0.000027,-0.000133,,,,,
0.857893825,0.113306433,,0.7360,0.0128,0.0972,,0.008448,0.001288,,0.000071,0.000002,0.000011,,,,,
-0.573039651,0.544281363,,0.3284,0.2962,-0.3119,,-0.005643,0.006187,,0.000032,0.000038,-0.000035,,,,,
2.40184474,-0.580649257,,5.7689,0.3372,-1.3946,,0.023651,-0.006600,,0.000559,0.000044,-0.000156,,,,,
-4.774571419,-3.466803074,,22.7965,12.0187,16.5525,,-0.047015,-0.039408,,0.002210,0.001553,0.001853,,,,,
2.782566071,1.549999714,,7.7427,2.4025,4.3130,,0.027400,0.017619,,0.000751,0.000310,0.000483,,,,,
1.66780138,-1.8752985,,2.7816,3.5167,-3.1276,,0.016423,-0.021317,,0.000270,0.000454,-0.000350,,,,,
0.18757695,-1.734121919,,0.0352,3.0072,-0.3253,,0.001847,-0.019712,,0.000003,0.000389,-0.000036,,,,,
-0.443330973,1.037377596,,0.1965,1.0762,-0.4599,,-0.004365,0.011792,,0.000019,0.000139,-0.000051,,,,,
0.418454677,-0.298724294,,0.1751,0.0892,-0.1250,,0.004120,-0.003396,,0.000017,0.000012,-0.000014,,,,,
